calendar year,entity code,type of financial information,amount,SDG goal,SDG target,SDG indicator
2021,ILO,BUD,95074.63,4,,
2021,ILO,BUD,46784.14,5,,
2021,ILO,BUD,1043855.08,17,,
2021,ILO,BUD,67592.36,8,,
2021,ILO,BUD,320643.79,8,,
2021,ILO,BUD,2500,1,,
2021,ILO,BUD,3750,16,,
2021,ILO,BUD,250304.89,10,,
2021,ILO,BUD,346197.01,8,,
2021,ILO,BUD,82875.93,1,,
2021,ILO,BUD,82875.93,3,,
2021,ILO,BUD,82875.93,5,,
2021,ILO,BUD,25718.37,10,,
2021,ILO,BUD,63139.78,5,,
2021,ILO,BUD,2997186.48,8,,
2021,ILO,BUD,132630.37,8,,
2021,ILO,BUD,67761.27,1,,
2021,ILO,BUD,17061.48,10,,
2021,ILO,BUD,63139.78,8,,
2021,ILO,BUD,2997186.48,8,,
2021,ILO,BUD,177250.05,16,,
2021,ILO,BUD,90776.23,8,,
2021,ILO,BUD,50447.63,4,,
2021,ILO,BUD,12204.73,1,,
2021,ILO,BUD,12204.73,5,,
2021,ILO,BUD,402805.19,8,,
2021,ILO,BUD,56390.63,10,,
2021,ILO,BUD,5684.24,10,,
2021,ILO,BUD,49596.34,16,,
2021,ILO,BUD,56390.63,3,,
2021,ILO,BUD,484966.75,4,,
2021,ILO,BUD,648242.76,8,,
2021,ILO,BUD,402227.27,8,,
2021,ILO,BUD,119229.17,8,,
2021,ILO,BUD,12204.73,10,,
2021,ILO,BUD,76384.59,8,,
2021,ILO,BUD,194384.78,8,,
2021,ILO,BUD,5346.5,8,,
2021,ILO,BUD,4796.08,16,,
2021,ILO,BUD,64355.54,8,,
2021,ILO,BUD,10736.89,3,,
2021,ILO,BUD,141750.73,8,,
2021,ILO,BUD,5180.41,10,,
2021,ILO,BUD,2842.12,1,,
2021,ILO,BUD,1065.79,8,,
2021,ILO,BUD,5139248.33,16,,
2021,ILO,BUD,115449.26,5,,
2021,ILO,BUD,663279.69,8,,
2021,ILO,BUD,634058.96,8,,
2021,ILO,BUD,9947.42,16,,
2021,ILO,BUD,150075.33,16,,
2021,ILO,BUD,52405.09,16,,
2021,ILO,BUD,151491.37,8,,
2021,ILO,BUD,43642.33,16,,
2021,ILO,BUD,4313.35,10,,
2021,ILO,BUD,163865.8,8,,
2021,ILO,BUD,4313.35,8,,
2021,ILO,BUD,9769.78,16,,
2021,ILO,BUD,13560,1,,
2021,ILO,BUD,11723.74,10,,
2021,ILO,BUD,281019.92,16,,
2021,ILO,BUD,46784.14,5,,
2021,ILO,BUD,217948.45,8,,
2021,ILO,BUD,6500,8,,
2021,ILO,BUD,388723.62,8,,
2021,ILO,BUD,6500,8,,
2021,ILO,BUD,22101.31,8,,
2021,ILO,BUD,281019.92,8,,
2021,ILO,BUD,539641.34,8,,
2021,ILO,BUD,6500,8,,
2021,ILO,BUD,5346.5,5,,
2021,ILO,BUD,168179.15,5,,
2021,ILO,BUD,10736.89,1,,
2021,ILO,BUD,200115.82,8,,
2021,ILO,BUD,95074.63,8,,
2021,ILO,BUD,149865.94,8,,
2021,ILO,BUD,4968867.7,10,,
2021,ILO,BUD,90237.3,8,,
2021,ILO,BUD,19329.14,10,,
2021,ILO,BUD,10187.82,5,,
2021,ILO,BUD,313385.75,8,,
2021,ILO,BUD,10187.82,8,,
2021,ILO,BUD,200002.31,8,,
2021,ILO,BUD,383518.55,8,,
2021,ILO,BUD,184338.45,8,,
2021,ILO,BUD,84553.05,8,,
2021,ILO,BUD,4118.23,1,,
2021,ILO,BUD,711888.29,16,,
2021,ILO,BUD,104781.67,3,,
2021,ILO,BUD,398039.65,8,,
2021,ILO,BUD,141750.73,16,,
2021,ILO,BUD,1987390.69,8,,
2021,ILO,BUD,4040744.82,8,,
2021,ILO,BUD,21813.27,8,,
2021,ILO,BUD,4953892.64,8,,
2021,ILO,BUD,25579.08,8,,
2021,ILO,BUD,3680401.46,8,,
2021,ILO,BUD,4099952.46,8,,
2021,ILO,BUD,12199915.44,8,,
2021,ILO,BUD,11777.03,8,,
2021,ILO,BUD,2760484.11,8,,
2021,ILO,BUD,663457.32,8,,
2021,ILO,BUD,3268796.66,8,,
2021,ILO,BUD,63947.69,1,,
2021,ILO,BUD,5180.41,5,,
2021,ILO,BUD,185448.31,8,,
2021,ILO,BUD,5180.41,8,,
2021,ILO,BUD,11723.74,1,,
2021,ILO,BUD,11723.74,10,,
2021,ILO,BUD,70914.25,3,,
2021,ILO,BUD,116882.17,4,,
2021,ILO,BUD,5684.24,5,,
2021,ILO,BUD,23447.49,8,,
2021,ILO,BUD,22736.96,8,,
2021,ILO,BUD,116882.17,8,,
2021,ILO,BUD,5684.24,8,,
2021,ILO,BUD,76598.49,8,,
2021,ILO,BUD,19692.5,5,,
2021,ILO,BUD,258554.43,1,,
2021,ILO,BUD,321689.38,8,,
2021,ILO,BUD,135554.89,5,,
2021,ILO,BUD,772115.49,8,,
2021,ILO,BUD,450841.15,4,,
2021,ILO,BUD,258554.43,8,,
2021,ILO,BUD,450841.15,8,,
2021,ILO,BUD,29842.26,1,,
2021,ILO,BUD,94623.91,16,,
2021,ILO,BUD,15421.11,16,,
2021,ILO,BUD,94623.91,17,,
2021,ILO,BUD,15421.11,17,,
2021,ILO,BUD,15421.11,8,,
2021,ILO,BUD,22710.6,8,,
2021,ILO,BUD,694514.36,8,,
2021,ILO,BUD,2842.12,16,,
2021,ILO,BUD,2842.12,8,,
2021,ILO,BUD,2918937.79,1,,
2021,ILO,BUD,3907.91,1,,
2021,ILO,BUD,3995586.97,1,,
2021,ILO,BUD,2624303.98,10,,
2021,ILO,BUD,3962996.75,10,,
2021,ILO,BUD,2027404.2,13,,
2021,ILO,BUD,1500577.16,16,,
2021,ILO,BUD,5114756.53,16,,
2021,ILO,BUD,6158699.11,16,,
2021,ILO,BUD,7417780.79,17,,
2021,ILO,BUD,4018677.06,17,,
2021,ILO,BUD,1265940.53,10,,
2021,ILO,BUD,3995586.97,3,,
2021,ILO,BUD,1630938.1,3,,
2021,ILO,BUD,2082541.05,4,,
2021,ILO,BUD,1265940.53,10,,
2021,ILO,BUD,2175097.5,10,,
2021,ILO,BUD,3155666.99,10,,
2021,ILO,BUD,990749.19,10,,
2021,ILO,BUD,225267.15,13,,
2021,ILO,BUD,19862091.53,16,,
2021,ILO,BUD,3521657.53,16,,
2021,ILO,BUD,12056031.16,17,,
2021,ILO,BUD,260963.77,17,,
2021,ILO,BUD,2528210.64,3,,
2021,ILO,BUD,1145338.72,8,,
2021,ILO,BUD,19506281.79,8,,
2021,ILO,BUD,2064169.8,8,,
2021,ILO,BUD,204206.1,9,,
2021,ILO,BUD,11469.27,10,,
2021,ILO,BUD,996.43,16,,
2021,ILO,BUD,50718.58,17,,
2021,ILO,BUD,47960.58,4,,
2021,ILO,BUD,47960.58,4,,
2021,ILO,BUD,20964.38,4,,
2021,ILO,BUD,996.43,8,,
2021,ILO,BUD,11933517.07,17,,
2021,ILO,BUD,11368.48,8,,
2021,ILO,BUD,367863.04,8,,
2021,ILO,BUD,3805522.27,3,,
2021,ILO,BUD,77368.27,4,,
2021,ILO,BUD,77368.27,4,,
2021,ILO,BUD,313423.58,5,,
2021,ILO,BUD,308008.48,5,,
2021,ILO,BUD,350715.99,8,,
2021,ILO,BUD,901715.08,8,,
2021,ILO,BUD,489753.68,8,,
2021,ILO,BUD,3068112.83,8,,
2021,ILO,BUD,2842.12,8,,
2021,ILO,BUD,99194.81,8,,
2021,ILO,BUD,150440.9,8,,
2021,ILO,BUD,26750.15,8,,
2021,ILO,BUD,430762.7,8,,
2021,ILO,BUD,73043.73,8,,
2021,ILO,BUD,43505.15,8,,
2021,ILO,BUD,49560.05,1,,
2021,ILO,BUD,711888.29,8,,
2021,ILO,BUD,994534.16,8,,
2021,ILO,BUD,67145.08,8,,
2021,ILO,BUD,28814.96,8,,
2021,ILO,BUD,4118.23,8,,
2021,ILO,BUD,67145.08,8,,
2021,ILO,BUD,290558.78,1,,
2021,ILO,BUD,2570234.31,1,,
2021,ILO,BUD,34937.01,16,,
2021,ILO,BUD,290558.78,2,,
2021,ILO,BUD,1541700.57,4,,
2021,ILO,BUD,1370477.94,5,,
2021,ILO,BUD,682123.54,5,,
2021,ILO,BUD,430762.7,8,,
2021,ILO,BUD,49560.05,10,,
2021,ILO,BUD,110991.22,10,,
2021,ILO,BUD,849736.2,1,,
2021,ILO,BUD,265411.47,4,,
2021,ILO,BUD,140684.93,8,,
2021,ILO,BUD,742609.31,8,,
2021,ILO,BUD,19347.13,16,,
2021,ILO,BUD,359031.6,16,,
2021,ILO,BUD,26750.15,5,,
2021,ILO,BUD,6321.06,8,,
2021,ILO,BUD,100568.74,8,,
2021,ILO,BUD,241673.93,8,,
2021,ILO,BUD,1259486.72,10,,
2021,ILO,BUD,1506763.56,8,,
2021,ILO,BUD,319200.64,8,,
2021,ILO,BUD,45336.94,1,,
2021,ILO,BUD,27874.03,5,,
2021,ILO,BUD,177219.36,8,,
2021,ILO,BUD,939741.37,8,,
2021,ILO,BUD,265411.47,8,,
2021,ILO,BUD,323696.2,8,,
2021,ILO,BUD,59847.93,8,,
2021,ILO,BUD,376011.62,8,,
2021,ILO,BUD,172744.19,8,,
2021,ILO,BUD,703115.5,9,,
2021,ILO,BUD,26289.6,5,,
2021,ILO,BUD,196579.95,8,,
2021,ILO,BUD,170290.35,8,,
2021,ILO,BUD,26289.6,8,,
2021,ILO,BUD,170290.35,9,,
2021,ILO,BUD,7460.56,1,,
2021,ILO,BUD,682123.54,8,,
2021,ILO,BUD,236585.44,8,,
2021,ILO,BUD,1737536.27,8,,
2021,ILO,BUD,5000,16,,
2021,ILO,BUD,185489.31,1,,
2021,ILO,BUD,667947.03,10,,
2021,ILO,BUD,10302.68,10,,
2021,ILO,BUD,185489.31,10,,
2021,ILO,BUD,135581.27,10,,
2021,ILO,BUD,10302.68,16,,
2021,ILO,BUD,218466.94,16,,
2021,ILO,BUD,22736.96,17,,
2021,ILO,BUD,185489.31,3,,
2021,ILO,BUD,332926.03,8,,
2021,ILO,BUD,332122.02,4,,
2021,ILO,BUD,667947.03,5,,
2021,ILO,BUD,178245.15,5,,
2021,ILO,BUD,127632.67,5,,
2021,ILO,BUD,174239.3,8,,
2021,ILO,BUD,841979.26,8,,
2021,ILO,BUD,183496.51,8,,
2021,ILO,BUD,892591.74,8,,
2021,ILO,BUD,667947.03,8,,
2021,ILO,BUD,1822975.09,8,,
2021,ILO,BUD,135581.27,8,,
2021,ILO,BUD,222465.65,1,,
2021,ILO,BUD,222465.65,1,,
2021,ILO,BUD,1010852.5,8,,
2021,ILO,BUD,31908.05,10,,
2021,ILO,BUD,634058.96,8,,
2021,ILO,BUD,634058.96,8,,
2021,ILO,BUD,986249.04,5,,
2021,ILO,BUD,9947.42,8,,
2021,ILO,BUD,351771.03,1,,
2021,ILO,BUD,116351.25,4,,
2021,ILO,BUD,50447.63,5,,
2021,ILO,BUD,12429.87,5,,
2021,ILO,BUD,166798.88,8,,
2021,ILO,BUD,29000.14,8,,
2021,ILO,BUD,12429.87,8,,
2021,ILO,BUD,12429.87,8,,
2021,ILO,BUD,5989112.08,8,,
2021,ILO,BUD,25718.37,8,,
2021,ILO,BUD,25718.37,8,,
2021,ILO,BUD,125053.27,1,,
2021,ILO,BUD,31436.36,3,,
2021,ILO,BUD,45710.76,4,,
2021,ILO,BUD,45710.76,4,,
2021,ILO,BUD,76737.23,8,,
2021,ILO,BUD,22381.69,8,,
2021,ILO,BUD,20782.99,8,,
2021,ILO,BUD,1003290.24,8,,
2021,ILO,BUD,202036.81,9,,
2021,ILO,BUD,383072.29,5,,
2021,ILO,BUD,428956.95,8,,
2021,ILO,BUD,729375.06,8,,
2021,ILO,BUD,467072.37,1,,
2021,ILO,BUD,113595,17,,
2021,ILO,BUD,-5920.66,4,,
2021,ILO,BUD,11546.11,16,,
2021,ILO,BUD,132227.93,10,,
2021,ILO,BUD,797203.95,8,,
2021,ILO,BUD,145623.1,16,,
2021,ILO,BUD,7460.56,3,,
2021,ILO,BUD,7191.87,5,,
2021,ILO,BUD,53433,8,,
2021,ILO,BUD,237830.7,8,,
2021,ILO,BUD,28421.2,8,,
2021,ILO,BUD,418276.97,8,,
2021,ILO,BUD,317105.5,17,,
2021,ILO,BUD,73043.73,4,,
2021,ILO,BUD,9236.89,8,,
2021,ILO,BUD,5684.24,16,,
2021,ILO,BUD,34563.98,8,,
2021,ILO,BUD,905.86,16,,
2021,ILO,BUD,111848.29,10,,
2021,ILO,BUD,31908.05,3,,
2021,ILO,BUD,355.26,5,,
2021,ILO,BUD,20427.73,5,,
2021,ILO,BUD,113333.03,8,,
2021,ILO,BUD,278350.1,8,,
2021,ILO,BUD,61465.11,8,,
2021,ILO,BUD,10048.92,10,,
2021,ILO,BUD,8526.36,16,,
2021,ILO,BUD,57658.23,8,,
2021,ILO,BUD,10048.92,8,,
2021,ILO,BUD,65832.26,1,,
2021,ILO,BUD,37995.3,10,,
2021,ILO,BUD,402431.25,10,,
2021,ILO,BUD,37995.3,16,,
2021,ILO,BUD,286999.93,16,,
2021,ILO,BUD,1421.06,4,,
2021,ILO,BUD,86496.98,8,,
2021,ILO,BUD,86496.98,8,,
2021,ILO,BUD,863690.97,8,,
2021,ILO,BUD,880186.74,8,,
2021,ILO,BUD,51868.69,8,,
2021,ILO,BUD,1421.06,8,,
2021,ILO,BUD,17052.72,8,,
2021,ILO,BUD,730333.42,8,,
2021,ILO,BUD,51868.69,8,,
2021,ILO,BUD,153737.46,16,,
2021,ILO,BUD,291619.76,8,,
2021,ILO,BUD,11368.48,8,,
2021,ILO,BUD,972.4,8,,
2021,ILO,BUD,87777.47,8,,
2021,ILO,BUD,527018.55,1,,
2021,ILO,BUD,8526.36,10,,
2021,ILO,BUD,527018.55,10,,
2021,ILO,BUD,232525.69,13,,
2021,ILO,BUD,41772.38,16,,
2021,ILO,BUD,232525.69,4,,
2021,ILO,BUD,324261.74,4,,
2021,ILO,BUD,324261.74,4,,
2021,ILO,BUD,425560.68,5,,
2021,ILO,BUD,122689.52,5,,
2021,ILO,BUD,148997,5,,
2021,ILO,BUD,4973.71,8,,
2021,ILO,BUD,1343741.27,8,,
2021,ILO,BUD,59063.76,1,,
2021,ILO,BUD,16455.34,17,,
2021,ILO,BUD,16455.34,17,,
2021,ILO,BUD,8881.63,4,,
2021,ILO,BUD,59063.76,5,,
2021,ILO,BUD,334718.34,8,,
2021,ILO,BUD,5684.24,8,,
2021,ILO,BUD,8881.63,8,,
2021,ILO,BUD,78425.19,8,,
2021,ILO,BUD,706345.43,8,,
2021,ILO,BUD,34563.98,8,,
2021,ILO,BUD,195029.06,1,,
2021,ILO,BUD,87979.3,10,,
2021,ILO,BUD,158619.7,16,,
2021,ILO,BUD,1148712.21,3,,
2021,ILO,BUD,373414.53,4,,
2021,ILO,BUD,6572.4,5,,
2021,ILO,BUD,2311382.26,5,,
2021,ILO,BUD,107224.62,8,,
2021,ILO,BUD,1246349.36,8,,
2021,ILO,BUD,2715976.01,8,,
2021,ILO,BUD,377579.78,8,,
2021,ILO,BUD,307639.84,8,,
2021,ILO,BUD,700687.44,4,,
2021,ILO,BUD,96756.06,5,,
2021,ILO,BUD,49026.57,16,,
2021,ILO,BUD,11819.44,8,,
2021,ILO,BUD,1457594.43,8,,
2021,ILO,BUD,135554.89,9,,
2021,ILO,BUD,11778.13,1,,
2021,ILO,BUD,25180.6,17,,
2021,ILO,BUD,905.86,17,,
2021,ILO,BUD,905.86,8,,
2021,ILO,BUD,18903.08,8,,
2021,ILO,BUD,166587.84,8,,
2021,ILO,BUD,30939.43,8,,
2021,ILO,BUD,18903.08,8,,
2021,ILO,BUD,139405.94,8,,
2021,ILO,BUD,68700.34,16,,
2021,ILO,BUD,2842.12,8,,
2021,ILO,BUD,27270.37,16,,
2021,ILO,BUD,62150,1,,
2021,ILO,BUD,141705.84,10,,
2021,ILO,BUD,-15265,16,,
2021,ILO,BUD,78509.72,8,,
2021,ILO,BUD,29857.55,8,,
2021,ILO,BUD,111848.29,8,,
2021,ILO,BUD,41146.15,1,,
2021,ILO,BUD,41146.15,10,,
2021,ILO,BUD,162320.65,10,,
2021,ILO,BUD,289872.69,16,,
2021,ILO,BUD,111922.37,8,,
2021,ILO,BUD,81710.94,8,,
2021,ILO,BUD,164682.66,1,,
2021,ILO,BUD,31265.13,10,,
2021,ILO,BUD,26671.16,10,,
2021,ILO,BUD,93439.68,16,,
2021,ILO,BUD,93439.68,17,,
2021,ILO,BUD,17763.25,4,,
2021,ILO,BUD,164682.66,5,,
2021,ILO,BUD,17763.25,8,,
2021,ILO,BUD,754605.65,8,,
2021,ILO,BUD,553213.7,8,,
2021,ILO,BUD,464759,8,,
2021,ILO,BUD,40230.37,1,,
2021,ILO,BUD,525.67,1,,
2021,ILO,BUD,19981.88,10,,
2021,ILO,BUD,37184.4,10,,
2021,ILO,BUD,194087.51,10,,
2021,ILO,BUD,19456.21,16,,
2021,ILO,BUD,40230.37,3,,
2021,ILO,BUD,37184.4,4,,
2021,ILO,BUD,40230.37,5,,
2021,ILO,BUD,60680.17,5,,
2021,ILO,BUD,347086.13,8,,
2021,ILO,BUD,525.67,8,,
2021,ILO,BUD,205531.68,8,,
2021,ILO,BUD,651897.62,8,,
2021,ILO,BUD,11197.3,5,,
2021,ILO,BUD,104103.23,8,,
2021,ILO,BUD,11197.3,8,,
2021,ILO,BUD,110761.35,1,,
2021,ILO,BUD,91371.29,8,,
2021,ILO,BUD,531613.29,8,,
2021,ILO,BUD,252311.12,10,,
2021,ILO,BUD,154606.02,16,,
2021,ILO,BUD,764247.48,5,,
2021,ILO,BUD,933014.15,8,,
2021,ILO,BUD,928379.89,8,,
2021,ILO,BUD,292813.3,8,,
2021,ILO,BUD,1904029.16,8,,
2021,ILO,BUD,11849562.09,8,,
2021,ILO,BUD,13298373,8,,
2021,ILO,BUD,120314.74,17,,
2021,ILO,BUD,111228.48,3,,
2021,ILO,BUD,156254.16,4,,
2021,ILO,BUD,256520.98,8,,
2021,ILO,BUD,282938.8,8,,
2021,ILO,BUD,111228.48,5,,
2021,ILO,BUD,298414.06,8,,
2021,ILO,BUD,271595.19,8,,
2021,ILO,BUD,93896.71,8,,
2021,ILO,BUD,329947.44,8,,
2021,ILO,BUD,165065.87,1,,
2021,ILO,BUD,30180.56,10,,
2021,ILO,BUD,279322.91,16,,
2021,ILO,BUD,478846.86,3,,
2021,ILO,BUD,84701.48,8,,
2021,ILO,BUD,320916.16,8,,
2021,ILO,BUD,292660.96,8,,
2021,ILO,BUD,14210.6,4,,
2021,ILO,BUD,55737.1,8,,
2021,ILO,BUD,171047.18,16,,
2021,ILO,BUD,885099.04,8,,
2021,ILO,BUD,127099.21,8,,
2021,ILO,BUD,118165.61,8,,
2021,ILO,BUD,1177486.31,8,,
2021,ILO,BUD,1126346.05,8,,
2021,ILO,BUD,541445.39,1,,
2021,ILO,BUD,62464.8,8,,
2021,ILO,BUD,904173.69,8,,
2021,ILO,BUD,50932.46,3,,
2021,ILO,BUD,51196.37,4,,
2021,ILO,BUD,50932.46,5,,
2021,ILO,BUD,102128.83,8,,
2021,ILO,BUD,5246.95,16,,
2021,ILO,BUD,50185.19,17,,
2021,ILO,BUD,5246.95,17,,
2021,ILO,BUD,5246.95,8,,
2021,ILO,BUD,50185.19,8,,
2021,ILO,BUD,512941.81,16,,
2021,ILO,BUD,512941.81,16,,
2021,ILO,BUD,51513.42,4,,
2021,ILO,BUD,89060.41,8,,
2021,ILO,BUD,82421.47,8,,
2021,ILO,BUD,123511.7,8,,
2021,ILO,BUD,505156.74,1,,
2021,ILO,BUD,134842.1,10,,
2021,ILO,BUD,467072.37,3,,
2021,ILO,BUD,-5920.66,4,,
2021,ILO,BUD,5684.24,8,,
2021,ILO,BUD,759572.58,8,,
2021,ILO,BUD,201573.55,10,,
2021,ILO,BUD,1139690.32,16,,
2021,ILO,BUD,224337.34,3,,
2021,ILO,BUD,1139690.32,8,,
2021,ILO,BUD,201573.55,5,,
2021,ILO,BUD,-5920.66,8,,
2021,ILO,BUD,560752.99,8,,
2021,ILO,BUD,505156.74,8,,
2021,ILO,BUD,134842.1,5,,
2021,ILO,BUD,199094.9,1,,
2021,ILO,BUD,28972.41,5,,
2021,ILO,BUD,312079.01,8,,
2021,ILO,BUD,1398027.38,8,,
2021,ILO,BUD,678884.58,8,,
2021,ILO,BUD,317606.88,8,,
2021,ILO,BUD,150137.1,8,,
2021,ILO,BUD,42631.8,8,,
2021,ILO,BUD,46566.73,16,,
2021,ILO,BUD,679957.75,8,,
2021,ILO,BUD,24913.25,8,,
2021,ILO,BUD,292991.71,1,,
2021,ILO,BUD,141684.19,1,,
2021,ILO,BUD,11546.11,8,,
2021,ILO,BUD,17362.1,8,,
2021,ILO,BUD,199094.9,8,,
2021,ILO,BUD,329737.7,8,,
2021,ILO,BUD,711141.86,8,,
2021,ILO,BUD,228329.76,1,,
2021,ILO,BUD,33310.16,10,,
2021,ILO,BUD,3197.38,16,,
2021,ILO,BUD,19184.31,16,,
2021,ILO,BUD,7815.83,8,,
2021,ILO,BUD,1899124.19,8,,
2021,ILO,BUD,1871455.3,8,,
2021,ILO,BUD,1871455.3,8,,
2021,ILO,BUD,392173.65,8,,
2021,ILO,BUD,1885026.36,8,,
2021,ILO,BUD,11819.44,8,,
2021,ILO,BUD,317797,16,,
2021,ILO,BUD,17362.1,17,,
2021,ILO,BUD,84701.48,8,,
2021,ILO,BUD,63404.6,8,,
2021,ILO,BUD,256965.53,1,,
2021,ILO,BUD,77615.37,17,,
2021,ILO,BUD,245044.45,3,,
2021,ILO,BUD,11921.08,5,,
2021,ILO,BUD,417651.19,8,,
2021,ILO,BUD,278527.73,8,,
2021,ILO,BUD,331431.11,8,,
2021,ILO,BUD,10657.95,8,,
2021,ILO,BUD,1411077.39,10,,
2021,ILO,BUD,29842.26,8,,
2021,ILO,BUD,1368445.59,8,,
2021,ILO,BUD,1496340.98,8,,
2021,ILO,BUD,8881.62,1,,
2021,ILO,BUD,185859.3,10,,
2021,ILO,BUD,9947.41,10,,
2021,ILO,BUD,21315.89,3,,
2021,ILO,BUD,101378.33,5,,
2021,ILO,BUD,186062.47,8,,
2021,ILO,BUD,132895.39,8,,
2021,ILO,BUD,54280.13,8,,
2021,ILO,BUD,571.51,4,,
2021,ILO,BUD,571.51,4,,
2021,ILO,BUD,248458.18,8,,
2021,ILO,BUD,120790.09,8,,
2021,ILO,BUD,79324.04,1,,
2021,ILO,BUD,62464.8,1,,
2021,ILO,BUD,79324.04,10,,
2021,ILO,BUD,509704.57,8,,
2021,ILO,BUD,244344.93,8,,
2021,ILO,BUD,4026.34,10,,
2021,ILO,BUD,4026.34,8,,
2021,ILO,BUD,18236.94,8,,
2021,ILO,BUD,79324.04,17,,
2021,ILO,BUD,48316.03,10,,
2021,ILO,BUD,454413.59,1,,
2021,ILO,BUD,116890.47,8,,
2021,ILO,BUD,12344.71,16,,
2021,ILO,BUD,128533.32,5,,
2021,ILO,BUD,87268.81,8,,
2021,ILO,BUD,7900.26,8,,
2021,ILO,BUD,83173.46,1,,
2021,ILO,BUD,19924.76,5,,
2021,ILO,BUD,423317.84,5,,
2021,ILO,BUD,4444.45,16,,
2021,ILO,BUD,128533.32,5,,
2021,ILO,BUD,50447.63,8,,
2021,ILO,BUD,50447.63,8,,
2021,ILO,BUD,28972.41,10,,
2021,ILO,BUD,242029.58,8,,
2021,ILO,BUD,81883.23,16,,
2021,ILO,BUD,88878.91,8,,
2021,ILO,BUD,770507.47,8,,
2021,ILO,BUD,354009.27,8,,
2021,ILO,BUD,744518.05,8,,
2021,ILO,BUD,30984.44,8,,
2021,ILO,BUD,653969.54,8,,
2021,ILO,BUD,123134.18,10,,
2021,ILO,BUD,123134.18,8,,
2021,ILO,BUD,123134.18,8,,
2021,ILO,BUD,202016.03,1,,
2021,ILO,BUD,128533.32,5,,
2021,ILO,BUD,36821.18,8,,
2021,ILO,BUD,11791.63,8,,
2021,ILO,BUD,83173.46,16,,
2021,ILO,BUD,17052.72,4,,
2021,ILO,BUD,250591.48,5,,
2021,ILO,BUD,723363.75,8,,
2021,ILO,BUD,250591.48,8,,
2021,ILO,BUD,312079.01,5,,
2021,ILO,BUD,150120.41,10,,
2021,ILO,BUD,23999.52,16,,
2021,ILO,BUD,88878.91,4,,
2021,ILO,BUD,9100.35,4,,
2021,ILO,BUD,79778.56,8,,
2021,ILO,BUD,426163.33,8,,
2021,ILO,BUD,15157.97,1,,
2021,ILO,BUD,63404.6,8,,
2021,ILO,BUD,771056.92,8,,
2021,ILO,BUD,544640.87,8,,
2021,ILO,BUD,423317.84,8,,
2021,ILO,BUD,627734.38,8,,
2021,ILO,BUD,63404.6,9,,
2021,ILO,BUD,312079.01,10,,
2021,ILO,BUD,15174.26,10,,
2021,ILO,BUD,14388.23,16,,
2021,ILO,BUD,5684.24,16,,
2021,ILO,BUD,17483.48,16,,
2021,ILO,BUD,14210.6,3,,
2021,ILO,BUD,16203.99,4,,
2021,ILO,BUD,5684.24,5,,
2021,ILO,BUD,127646.32,8,,
2021,ILO,BUD,1595487.01,8,,
2021,ILO,BUD,16203.99,8,,
2021,ILO,BUD,14388.23,8,,
2021,ILO,BUD,9490.02,8,,
2021,ILO,BUD,93680.93,1,,
2021,ILO,BUD,93680.93,10,,
2021,ILO,BUD,130646.77,10,,
2021,ILO,BUD,131291.32,16,,
2021,ILO,BUD,195856.26,16,,
2021,ILO,BUD,83331.9,17,,
2021,ILO,BUD,1202171.12,4,,
2021,ILO,BUD,224534.65,8,,
2021,ILO,BUD,332314.98,8,,
2021,ILO,BUD,130646.77,8,,
2021,ILO,BUD,833353.5,8,,
2021,ILO,BUD,195856.26,8,,
2021,ILO,BUD,141202.75,9,,
2021,ILO,BUD,52490.41,16,,
2021,ILO,BUD,73961.16,8,,
2021,ILO,BUD,52490.41,8,,
2021,ILO,BUD,52490.41,8,,
2021,ILO,BUD,73961.16,9,,
2021,ILO,BUD,243390.39,1,,
2021,ILO,BUD,459644.35,16,,
2021,ILO,BUD,167089.39,16,,
2021,ILO,BUD,38442.04,4,,
2021,ILO,BUD,38442.04,4,,
2021,ILO,BUD,260906.18,5,,
2021,ILO,BUD,46032.04,5,,
2021,ILO,BUD,556837.67,8,,
2021,ILO,BUD,340950.15,8,,
2021,ILO,BUD,59957.27,10,,
2021,ILO,BUD,239524.94,8,,
2021,ILO,BUD,65944.91,8,,
2021,ILO,BUD,578218.91,8,,
2021,ILO,BUD,827682.65,8,,
2021,ILO,BUD,28963.04,4,,
2021,ILO,BUD,690076.92,8,,
2021,ILO,BUD,126092.89,1,,
2021,ILO,BUD,4618.44,5,,
2021,ILO,BUD,156137.58,8,,
2021,ILO,BUD,31440.95,8,,
2021,ILO,BUD,184853.07,8,,
2021,ILO,BUD,108431.12,8,,
2021,ILO,BUD,67145.08,8,,
2021,ILO,BUD,108431.12,8,,
2021,ILO,BUD,319368.51,8,,
2021,ILO,BUD,102838.01,8,,
2021,ILO,BUD,30552.78,16,,
2021,ILO,BUD,339653.47,16,,
2021,ILO,BUD,96987.33,16,,
2021,ILO,BUD,1776.32,5,,
2021,ILO,BUD,194969.55,8,,
2021,ILO,BUD,15157.97,10,,
2021,ILO,BUD,6394.77,3,,
2021,ILO,BUD,70612.53,17,,
2021,ILO,BUD,159730.37,8,,
2021,ILO,BUD,686296.13,8,,
2021,ILO,BUD,282910.01,8,,
2021,ILO,BUD,104573.11,8,,
2021,ILO,BUD,610492.24,8,,
2021,ILO,BUD,2178200.62,9,,
2021,ILO,BUD,-24837.19,8,,
2021,ILO,BUD,28963.04,8,,
2021,ILO,BUD,15157.97,8,,
2021,ILO,BUD,10657.95,16,,
